,name,age,height,position,foot,date,mv
338,kerem-demirbay,18.0,183,Midfielder - Central Midfield,left,2011-07-01,-
339,kerem-demirbay,17.0,183,Midfielder - Central Midfield,left,2010-07-01,-
340,kerem-demirbay,15.0,183,Midfielder - Central Midfield,left,2008-07-01,-
341,kerem-demirbay,14.0,183,Midfielder - Central Midfield,left,2007-07-01,-
342,kevin-bukusu,19.0,188,Defender - Centre-Back,left,2020-07-17,-
343,kevin-bukusu,17.0,188,Defender - Centre-Back,left,2018-07-01,-
344,kevin-bukusu,15.0,188,Defender - Centre-Back,left,2016-07-01,-
345,kevin-volland,28.0,179,Forward - Centre-Forward,left,2020-09-02,£25.20m
346,kevin-volland,24.0,179,Forward - Centre-Forward,left,2016-07-01,£15.30m
347,kevin-volland,20.0,179,Forward - Centre-Forward,left,2012-06-30,£3.15m
348,kevin-volland,19.0,179,Forward - Centre-Forward,left,2011-01-14,£315Th.
349,kevin-volland,19.0,179,Forward - Centre-Forward,left,2011-01-13,£315Th.
350,kevin-volland,18.0,179,Forward - Centre-Forward,left,2010-07-01,-
351,kevin-volland,17.0,179,Forward - Centre-Forward,left,2009-07-01,-
352,kevin-volland,15.0,179,Forward - Centre-Forward,left,2007-07-01,-
353,kevin-volland,14.0,179,Forward - Centre-Forward,left,2006-07-01,-
354,kevin-volland,13.0,179,Forward - Centre-Forward,left,2005-07-01,-
355,lars-bender,20.0,185,Defender - Right-Back,right,2009-08-18,£1.53m
356,lars-bender,17.0,185,Defender - Right-Back,right,2006-07-01,£45Th.
357,lars-bender,15.0,185,Defender - Right-Back,right,2004-07-01,-
358,lars-bender,13.0,185,Defender - Right-Back,right,2002-07-01,-
359,lars-bender,10.0,185,Defender - Right-Back,right,1999-07-01,-
360,leon-bailey,20.0,178,Forward - Left Winger,left,2017-01-31,£11.25m
361,leon-bailey,18.0,178,Forward - Left Winger,left,2015-08-12,-
362,leon-bailey,16.0,178,Forward - Left Winger,left,2013-07-01,-
363,leon-bailey,14.0,178,Forward - Left Winger,left,2011-07-01,-
364,lucas-alario,25.0,185,Forward - Centre-Forward,right,2017-08-31,£10.80m
365,lucas-alario,23.0,185,Forward - Centre-Forward,right,2015-07-01,£45Th.
366,lucas-alario,19.0,185,Forward - Centre-Forward,right,2011-07-01,-
367,lukas-hradecky,28.0,192,Goalkeeper,right,2018-07-01,£9.00m
368,lukas-hradecky,25.0,192,Goalkeeper,right,2015-08-07,£1.13m
369,lukas-hradecky,23.0,192,Goalkeeper,right,2013-07-01,£720Th.
370,lukas-hradecky,19.0,192,Goalkeeper,right,2009-01-10,£45Th.
371,lukas-hradecky,19.0,192,Goalkeeper,right,2008-12-31,£45Th.
372,lukas-hradecky,18.0,192,Goalkeeper,right,2008-01-30,-
373,lukas-hradecky,18.0,192,Goalkeeper,right,2008-01-01,-
374,marc-lamti,19.0,196,Midfielder - Defensive Midfield,right,2020-09-29,£180Th.
375,marc-lamti,17.0,196,Midfielder - Defensive Midfield,right,2018-07-01,-
376,marc-lamti,15.0,196,Midfielder - Defensive Midfield,right,2016-07-01,-
377,marcel-johnen,17.0,196,Goalkeeper,right,2019-07-01,-
378,marcel-johnen,16.0,196,Goalkeeper,right,2018-07-01,-
379,marcel-johnen,15.0,196,Goalkeeper,right,2017-07-01,-
380,marcel-lotka,19.0,190,Goalkeeper,right,2020-09-09,£113Th.
381,marcel-lotka,17.0,190,Goalkeeper,right,2018-07-01,-
382,marcel-lotka,16.0,190,Goalkeeper,right,2017-07-01,-
383,marcel-lotka,15.0,190,Goalkeeper,right,2016-07-01,-
384,marcel-lotka,14.0,190,Goalkeeper,right,2015-07-01,-
385,marcel-lotka,13.0,190,Goalkeeper,right,2014-07-01,-
386,marco-wolff,22.0,190,Goalkeeper,left,2019-01-01,£23Th.
387,marco-wolff,20.0,190,Goalkeeper,left,2017-07-01,-
388,marvin-dose,19.0,190,Defender,left,2016-07-01,-
389,mitchell-weiser,24.0,177,Defender - Right-Back,right,2018-07-01,£10.80m
390,mitchell-weiser,21.0,177,Defender - Right-Back,right,2015-07-01,£1.80m
391,mitchell-weiser,19.0,177,Defender - Right-Back,right,2013-06-30,£1.35m
392,mitchell-weiser,19.0,177,Defender - Right-Back,right,2013-01-02,£900Th.
393,mitchell-weiser,18.0,177,Defender - Right-Back,right,2012-07-01,£900Th.
394,mitchell-weiser,17.0,177,Defender - Right-Back,right,2011-07-01,-
395,mitchell-weiser,15.0,177,Defender - Right-Back,right,2009-07-01,-
396,mitchell-weiser,11.0,177,Defender - Right-Back,right,2005-07-01,-
397,moussa-diaby,20.0,170,Forward - Left Winger,left,2019-07-01,£10.80m
398,moussa-diaby,19.0,170,Forward - Left Winger,left,2018-07-01,£450Th.
399,moussa-diaby,19.0,170,Forward - Left Winger,left,2018-06-30,£450Th.
400,moussa-diaby,19.0,170,Forward - Left Winger,left,2018-01-31,-
401,moussa-diaby,19.0,170,Forward - Left Winger,left,2017-11-20,-
402,moussa-diaby,17.0,170,Forward - Left Winger,left,2016-07-01,-
403,moussa-diaby,15.0,170,Forward - Left Winger,left,2014-07-01,-
404,nadiem-amiri,23.0,180,Midfielder - Attacking Midfield,right,2019-07-30,£15.30m
405,nadiem-amiri,18.0,180,Midfielder - Attacking Midfield,right,2014-08-01,-
406,nadiem-amiri,17.0,180,Midfielder - Attacking Midfield,right,2013-07-01,-
407,nadiem-amiri,16.0,180,Midfielder - Attacking Midfield,right,2012-07-01,-
408,nadiem-amiri,15.0,180,Midfielder - Attacking Midfield,right,2011-07-01,-
409,nadiem-amiri,14.0,180,Midfielder - Attacking Midfield,right,2010-07-01,-
410,niklas-lomb,26.0,186,Goalkeeper,right,2019-06-30,£225Th.
411,niklas-lomb,25.0,186,Goalkeeper,right,2018-07-01,£225Th.
412,niklas-lomb,23.0,186,Goalkeeper,right,2016-06-30,£315Th.
413,niklas-lomb,22.0,186,Goalkeeper,right,2015-07-01,£225Th.
414,niklas-lomb,22.0,186,Goalkeeper,right,2015-06-30,£135Th.
415,niklas-lomb,22.0,186,Goalkeeper,right,2015-01-08,£135Th.
416,niklas-lomb,19.0,186,Goalkeeper,right,2012-07-01,£23Th.
417,niklas-lomb,17.0,186,Goalkeeper,right,2010-07-01,-
418,niklas-lomb,15.0,186,Goalkeeper,right,2008-07-01,-
419,paulinho,31.0,183,Midfielder - Central Midfield,right,2019-01-02,£34.20m
420,paulinho,31.0,183,Midfielder - Central Midfield,right,2019-01-01,£34.20m
421,paulinho,30.0,183,Midfielder - Central Midfield,right,2018-07-08,£36.00m
422,paulinho,29.0,183,Midfielder - Central Midfield,right,2017-08-14,£13.50m
423,paulinho,27.0,183,Midfielder - Central Midfield,right,2015-07-01,£8.10m
424,paulinho,25.0,183,Midfielder - Central Midfield,right,2013-07-06,£10.80m
425,paulinho,24.0,183,Midfielder - Central Midfield,right,2012-10-02,£6.75m
426,paulinho,24.0,183,Midfielder - Central Midfield,right,2012-10-01,£6.75m
427,paulinho,22.0,183,Midfielder - Central Midfield,right,2010-05-01,£360Th.
428,paulinho,22.0,183,Midfielder - Central Midfield,right,2010-04-01,£360Th.
429,paulinho,22.0,183,Midfielder - Central Midfield,right,2010-03-01,£360Th.
430,paulinho,21.0,183,Midfielder - Central Midfield,right,2009-06-01,£158Th.
431,paulinho,20.0,183,Midfielder - Central Midfield,right,2008-06-30,£158Th.
432,paulinho,19.0,183,Midfielder - Central Midfield,right,2007-08-31,-
433,paulinho,19.0,183,Midfielder - Central Midfield,right,2007-08-15,-
434,paulinho,18.0,183,Midfielder - Central Midfield,right,2006-07-01,-
435,phil-kemper,17.0,183,Defender - Left-Back,left,2019-07-01,-
436,phil-kemper,15.0,183,Defender - Left-Back,left,2017-07-01,-
437,ramazan-ozcan,36.0,185,Goalkeeper,left,2020-08-11,-
438,ramazan-ozcan,32.0,185,Goalkeeper,left,2016-07-01,£1.13m
439,ramazan-ozcan,27.0,185,Goalkeeper,left,2011-07-01,£225Th.
440,ramazan-ozcan,26.0,185,Goalkeeper,left,2010-06-30,£270Th.
441,ramazan-ozcan,26.0,185,Goalkeeper,left,2010-01-01,£540Th.
442,ramazan-ozcan,24.0,185,Goalkeeper,left,2008-07-01,£1.13m
443,ramazan-ozcan,24.0,185,Goalkeeper,left,2008-06-30,£1.13m
444,ramazan-ozcan,24.0,185,Goalkeeper,left,2008-01-01,£270Th.
445,ramazan-ozcan,22.0,185,Goalkeeper,left,2006-07-01,£315Th.
446,ramazan-ozcan,19.0,185,Goalkeeper,left,2003-07-01,-
447,ramazan-ozcan,18.0,185,Goalkeeper,left,2002-07-01,-
448,ramazan-ozcan,16.0,185,Goalkeeper,left,2000-07-01,-
449,ramazan-ozcan,14.0,185,Goalkeeper,left,1998-07-01,-
450,sven-bender,28.0,186,Defender - Centre-Back,right,2017-07-13,£6.30m
451,sven-bender,20.0,186,Defender - Centre-Back,right,2009-07-01,£1.08m
452,sven-bender,17.0,186,Defender - Centre-Back,right,2006-07-01,£45Th.
453,sven-bender,15.0,186,Defender - Centre-Back,right,2004-07-01,-
454,sven-bender,13.0,186,Defender - Centre-Back,right,2002-07-01,-
455,sven-bender,10.0,186,Defender - Centre-Back,right,1999-07-01,-
456,wendell,21.0,176,Defender - Left-Back,left,2014-07-01,£2.70m
457,wendell,20.0,176,Defender - Left-Back,left,2013-06-01,-
458,wendell,19.0,176,Defender - Left-Back,left,2012-11-01,-
459,wendell,19.0,176,Defender - Left-Back,left,2012-07-01,-
460,achraf-hakimi,21.0,181,Midfielder - Right Midfield,right,2020-09-01,£48.60m
461,achraf-hakimi,21.0,181,Midfielder - Right Midfield,right,2020-06-30,£48.60m
462,achraf-hakimi,19.0,181,Midfielder - Right Midfield,right,2018-07-11,£4.50m
463,achraf-hakimi,18.0,181,Midfielder - Right Midfield,right,2017-07-01,£270Th.
464,achraf-hakimi,17.0,181,Midfielder - Right Midfield,right,2016-07-01,-
465,achraf-hakimi,16.0,181,Midfielder - Right Midfield,right,2015-07-01,-
466,axel-witsel,29.0,188,Midfielder - Defensive Midfield,right,2018-08-06,£18.00m
467,axel-witsel,28.0,188,Midfielder - Defensive Midfield,right,2017-01-03,£18.00m
468,axel-witsel,23.0,188,Midfielder - Defensive Midfield,right,2012-09-03,£18.00m
469,axel-witsel,22.0,188,Midfielder - Defensive Midfield,right,2011-07-13,£9.00m
470,axel-witsel,17.0,188,Midfielder - Defensive Midfield,right,2006-07-01,-
471,axel-witsel,16.0,188,Midfielder - Defensive Midfield,right,2005-07-01,-
472,axel-witsel,15.0,188,Midfielder - Defensive Midfield,right,2004-07-01,-
473,emre-can,26.0,186,Midfielder - Defensive Midfield,right,2020-07-01,£21.60m
474,emre-can,26.0,186,Midfielder - Defensive Midfield,right,2020-06-30,£21.60m
475,emre-can,26.0,186,Midfielder - Defensive Midfield,right,2020-01-31,£27.00m
476,emre-can,24.0,186,Midfielder - Defensive Midfield,right,2018-07-01,£27.00m
477,emre-can,20.0,186,Midfielder - Defensive Midfield,right,2014-07-01,£6.75m
478,emre-can,19.0,186,Midfielder - Defensive Midfield,right,2013-08-02,£1.35m
479,emre-can,18.0,186,Midfielder - Defensive Midfield,right,2012-07-01,£540Th.
480,emre-can,17.0,186,Midfielder - Defensive Midfield,right,2011-07-01,-
481,emre-can,16.0,186,Midfielder - Defensive Midfield,right,2010-07-01,-
482,emre-can,15.0,186,Midfielder - Defensive Midfield,right,2009-07-01,-
483,emre-can,12.0,186,Midfielder - Defensive Midfield,right,2006-07-01,-
484,erling-haaland,20.0,194,Forward - Centre-Forward,left,2020-01-01,£40.50m
485,erling-haaland,19.0,194,Forward - Centre-Forward,left,2019-01-01,£4.50m
486,erling-haaland,17.0,194,Forward - Centre-Forward,left,2017-02-01,£180Th.
487,erling-haaland,15.0,194,Forward - Centre-Forward,left,2015-09-08,-
488,giovanni-reyna,17.0,183,Midfielder - Attacking Midfield,right,2020-01-12,-
489,giovanni-reyna,16.0,183,Midfielder - Attacking Midfield,right,2019-07-01,-
490,jadon-sancho,17.0,180,Forward - Right Winger,right,2017-08-31,£4.50m
491,jadon-sancho,16.0,180,Forward - Right Winger,right,2016-07-01,-
492,jadon-sancho,15.0,180,Forward - Right Winger,right,2015-03-07,-
493,julian-brandt,23.0,185,Midfielder - Central Midfield,right,2019-07-01,£45.00m
494,julian-brandt,18.0,185,Midfielder - Central Midfield,right,2014-01-01,-
495,julian-brandt,16.0,185,Midfielder - Central Midfield,right,2012-07-01,-
496,julian-brandt,15.0,185,Midfielder - Central Midfield,right,2011-07-01,-
497,julian-brandt,13.0,185,Midfielder - Central Midfield,right,2009-07-01,-
498,leonardo-balerdi,22.0,187,Defender - Centre-Back,right,2021-06-30,£6.75m
499,leonardo-balerdi,21.0,187,Defender - Centre-Back,right,2020-07-21,£6.48m
500,leonardo-balerdi,20.0,187,Defender - Centre-Back,right,2019-01-14,£2.25m
501,leonardo-balerdi,19.0,187,Defender - Centre-Back,right,2018-07-08,-
502,leonardo-balerdi,18.0,187,Defender - Centre-Back,right,2017-01-01,-
503,lukasz-piszczek,36.0,184,Defender - Right-Back,right,2021-07-01,£1.80m
504,lukasz-piszczek,25.0,184,Defender - Right-Back,right,2010-07-01,£2.25m
505,lukasz-piszczek,22.0,184,Defender - Right-Back,right,2007-06-30,£1.17m
506,lukasz-piszczek,19.0,184,Defender - Right-Back,right,2004-08-01,-
507,lukasz-piszczek,19.0,184,Defender - Right-Back,right,2004-07-01,-
508,lukasz-piszczek,16.0,184,Defender - Right-Back,right,2001-07-01,-
509,mahmoud-dahoud,21.0,178,Midfielder - Central Midfield,right,2017-07-01,£13.50m
510,mahmoud-dahoud,17.0,178,Midfielder - Central Midfield,right,2013-07-01,-
511,mahmoud-dahoud,15.0,178,Midfielder - Central Midfield,right,2011-07-01,-
512,mahmoud-dahoud,14.0,178,Midfielder - Central Midfield,right,2010-07-01,-
513,manuel-akanji,23.0,187,Defender - Centre-Back,right,2018-01-15,£4.50m
514,manuel-akanji,20.0,187,Defender - Centre-Back,right,2015-07-01,£225Th.
515,manuel-akanji,19.0,187,Defender - Centre-Back,right,2014-07-01,-
516,manuel-akanji,18.0,187,Defender - Centre-Back,right,2013-07-01,-
517,immanuel-pherai,20.0,187,Midfielder - Attacking Midfield,right,2021-06-30,£720Th.
518,immanuel-pherai,19.0,187,Midfielder - Attacking Midfield,right,2020-09-17,£720Th.
519,immanuel-pherai,19.0,187,Midfielder - Attacking Midfield,right,2020-07-01,-
520,immanuel-pherai,17.0,187,Midfielder - Attacking Midfield,right,2018-07-01,-
521,immanuel-pherai,16.0,187,Midfielder - Attacking Midfield,right,2017-07-01,-
522,immanuel-pherai,15.0,187,Midfielder - Attacking Midfield,right,2016-07-01,-
523,immanuel-pherai,12.0,187,Midfielder - Attacking Midfield,right,2013-07-01,-
524,marcel-schmelzer,20.0,180,Defender - Left-Back,left,2008-07-01,£45Th.
525,marcel-schmelzer,19.0,180,Defender - Left-Back,left,2007-07-01,£45Th.
526,marcel-schmelzer,17.0,180,Defender - Left-Back,left,2005-07-01,-
527,marcel-schmelzer,15.0,180,Defender - Left-Back,left,2003-07-01,-
528,marcel-schmelzer,14.0,180,Defender - Left-Back,left,2002-08-01,-
529,marco-reus,23.0,180,Midfielder - Attacking Midfield,right,2012-07-01,£18.00m
530,marco-reus,20.0,180,Midfielder - Attacking Midfield,right,2009-07-01,£900Th.
531,marco-reus,19.0,180,Midfielder - Attacking Midfield,right,2008-07-01,£45Th.
532,marco-reus,17.0,180,Midfielder - Attacking Midfield,right,2006-07-01,-
533,marco-reus,16.0,180,Midfielder - Attacking Midfield,right,2005-01-01,-
534,marco-reus,15.0,180,Midfielder - Attacking Midfield,right,2004-07-01,-
535,marco-reus,6.0,180,Midfielder - Attacking Midfield,right,1995-07-01,-
536,mario-gotze,28.0,176,Midfielder - Attacking Midfield,right,2020-10-06,£9.45m
537,mario-gotze,24.0,176,Midfielder - Attacking Midfield,right,2016-07-21,£31.50m
538,mario-gotze,21.0,176,Midfielder - Attacking Midfield,right,2013-07-01,£40.50m
539,mario-gotze,18.0,176,Midfielder - Attacking Midfield,right,2010-07-01,£900Th.
540,mario-gotze,16.0,176,Midfielder - Attacking Midfield,right,2008-07-01,-
541,mario-gotze,15.0,176,Midfielder - Attacking Midfield,right,2007-07-01,-
542,mario-gotze,9.0,176,Midfielder - Attacking Midfield,right,2001-07-01,-
543,mario-gotze,6.0,176,Midfielder - Attacking Midfield,right,1998-07-01,-
544,marwin-hitz,31.0,194,Goalkeeper,right,2018-07-01,£3.60m
545,marwin-hitz,26.0,194,Goalkeeper,right,2013-07-01,£405Th.
546,marwin-hitz,21.0,194,Goalkeeper,right,2008-09-01,£45Th.
547,marwin-hitz,21.0,194,Goalkeeper,right,2008-08-31,£45Th.
548,marwin-hitz,21.0,194,Goalkeeper,right,2008-01-01,-
549,marwin-hitz,21.0,194,Goalkeeper,right,2007-12-31,-
550,marwin-hitz,20.0,194,Goalkeeper,right,2007-07-01,-
551,marwin-hitz,18.0,194,Goalkeeper,right,2005-07-01,-
552,mateu-morey,19.0,173,Defender - Right-Back,right,2019-07-01,£270Th.
553,mateu-morey,17.0,173,Defender - Right-Back,right,2017-07-01,-
554,mateu-morey,15.0,173,Defender - Right-Back,right,2015-07-01,-
555,mats-hummels,30.0,191,Defender - Centre-Back,right,2019-07-01,£31.50m
556,mats-hummels,27.0,191,Defender - Centre-Back,right,2016-07-01,£34.20m
557,mats-hummels,20.0,191,Defender - Centre-Back,right,2009-07-01,£3.60m
558,mats-hummels,20.0,191,Defender - Centre-Back,right,2009-06-30,£3.60m
559,mats-hummels,19.0,191,Defender - Centre-Back,right,2008-01-03,£225Th.
560,mats-hummels,18.0,191,Defender - Centre-Back,right,2007-01-01,£135Th.
561,mats-hummels,17.0,191,Defender - Centre-Back,right,2006-07-01,£45Th.
562,mats-hummels,16.0,191,Defender - Centre-Back,right,2005-01-01,-
563,mats-hummels,14.0,191,Defender - Centre-Back,right,2003-07-01,-
564,nico-schulz,26.0,180,Defender - Left-Back,left,2019-07-01,£22.50m
565,nico-schulz,24.0,180,Defender - Left-Back,left,2017-07-08,£1.80m
566,nico-schulz,22.0,180,Defender - Left-Back,left,2015-08-18,£3.15m
567,nico-schulz,17.0,180,Defender - Left-Back,left,2010-07-01,-
568,nico-schulz,16.0,180,Defender - Left-Back,left,2009-07-01,-
569,nico-schulz,15.0,180,Defender - Left-Back,left,2008-07-01,-
570,nico-schulz,7.0,180,Defender - Left-Back,left,2000-07-01,-
571,raphael-guerreiro,22.0,170,Midfielder - Left Midfield,left,2016-07-01,£8.10m
572,raphael-guerreiro,19.0,170,Midfielder - Left Midfield,left,2013-07-01,£1.35m
573,raphael-guerreiro,18.0,170,Midfielder - Left Midfield,left,2012-07-01,-
574,raphael-guerreiro,16.0,170,Midfielder - Left Midfield,left,2010-07-01,-
575,roman-burki,24.0,187,Goalkeeper,right,2015-07-01,£5.40m
576,roman-burki,23.0,187,Goalkeeper,right,2014-07-01,£2.25m
577,roman-burki,22.0,187,Goalkeeper,right,2013-07-01,£1.58m
578,roman-burki,22.0,187,Goalkeeper,right,2013-06-30,£1.58m
579,roman-burki,20.0,187,Goalkeeper,right,2011-01-01,£225Th.
580,roman-burki,19.0,187,Goalkeeper,right,2010-06-30,£225Th.
581,roman-burki,19.0,187,Goalkeeper,right,2010-02-01,£90Th.
582,roman-burki,19.0,187,Goalkeeper,right,2009-12-31,£90Th.
583,roman-burki,18.0,187,Goalkeeper,right,2009-07-01,£45Th.
584,roman-burki,17.0,187,Goalkeeper,right,2008-07-01,£45Th.
585,roman-burki,16.0,187,Goalkeeper,right,2007-07-01,-
586,roman-burki,14.0,187,Goalkeeper,right,2005-07-01,-
587,thomas-delaney,27.0,182,Midfielder - Central Midfield,left,2018-07-01,£10.80m
588,thomas-delaney,26.0,182,Midfielder - Central Midfield,left,2017-01-01,£3.15m
589,thomas-delaney,18.0,182,Midfielder - Central Midfield,left,2009-07-01,£90Th.
590,thomas-delaney,16.0,182,Midfielder - Central Midfield,left,2007-07-01,-
591,thorgan-hazard,26.0,175,Forward - Left Winger,right,2019-07-01,£34.20m
592,thorgan-hazard,22.0,175,Forward - Left Winger,right,2015-07-01,£9.00m
593,thorgan-hazard,22.0,175,Forward - Left Winger,right,2015-06-30,£9.00m
594,thorgan-hazard,21.0,175,Forward - Left Winger,right,2014-07-05,£9.00m
595,thorgan-hazard,21.0,175,Forward - Left Winger,right,2014-06-30,£9.00m
596,thorgan-hazard,19.0,175,Forward - Left Winger,right,2012-08-31,£450Th.
597,thorgan-hazard,19.0,175,Forward - Left Winger,right,2012-07-24,£450Th.
598,thorgan-hazard,18.0,175,Forward - Left Winger,right,2011-07-01,-
599,thorgan-hazard,17.0,175,Forward - Left Winger,right,2010-07-01,-
600,thorgan-hazard,14.0,175,Forward - Left Winger,right,2007-07-01,-
601,alassane-plea,25.0,181,Forward - Centre-Forward,right,2018-07-13,£16.20m
602,alassane-plea,21.0,181,Forward - Centre-Forward,right,2014-08-28,£900Th.
603,alassane-plea,21.0,181,Forward - Centre-Forward,right,2014-06-30,£675Th.
604,alassane-plea,21.0,181,Forward - Centre-Forward,right,2014-01-31,£675Th.
605,alassane-plea,19.0,181,Forward - Centre-Forward,right,2012-07-01,-
606,alassane-plea,18.0,181,Forward - Centre-Forward,right,2011-07-01,-
607,breel-embolo,22.0,187,Forward - Centre-Forward,right,2019-07-01,£12.60m
608,breel-embolo,19.0,187,Forward - Centre-Forward,right,2016-07-01,£18.00m
609,breel-embolo,17.0,187,Forward - Centre-Forward,right,2014-07-01,£90Th.
610,breel-embolo,17.0,187,Forward - Centre-Forward,right,2014-01-01,-
611,breel-embolo,16.0,187,Forward - Centre-Forward,right,2013-07-01,-
612,breel-embolo,15.0,187,Forward - Centre-Forward,right,2012-07-01,-
613,breel-embolo,13.0,187,Forward - Centre-Forward,right,2010-07-01,-
614,christoph-kramer,25.0,191,Midfielder - Defensive Midfield,right,2016-07-01,£10.80m
