Daniel Wass,D/WB R* DM* M RLC,30
Denis Cheryshev,AM L,28
Eliaquim Mangala,D C,28
Ezequiel Garay,D C,32
Ferran Torres,AM R,19
Francis Coquelin,DM* M RC,28
Gabriel Paulista,D C,28
Geoffrey Kondogbia,DM,26
Gonçalo Guedes,AM RL* ST,22
Jasper Cillessen,GK,30
Jaume Costa,D/WB RL,31
Jaume Domènech,GK,28
José Gayà,D/WB/M L,24
Kang-In Lee,AM RLC,18
Kevin Gameiro,ST,32
Luka Velikic,AM R,18
Manu Vallejo,AM RLC* F C,22
Maxi Gómez,ST,22
Mouctar Diakhaby,D C,22
Rodrigo,AM RL* ST,28
Rubén Sobrino,AM/F C,27
Thierry Correia,D/WB RL,20
Alberto Moreno,D/WB L,26
André-Franck Zambo Anguissa,DM,23
Andrés Fernández,GK,32
Bruno,DM,35
Carlos Bacca,ST,32
Gerard Moreno,ST,27
Javi Ontiveros,AM RL,21
Manu Morlanes,DM,20
Manu Trigueros,M C,27
Mariano Barbosa,GK,34
Mario Gaspar,D/WB R,28
Moi Gómez,AM LC,24
Paco Alcácer,ST,25
Pau Torres,D C,22
Ramiro Funes Mori,D C,28
Raúl Albiol,D C,33
Rubén Peña,D/WB/AM R,27
Samuel Chukwueze,AM RL,20
Santi Cazorla,AM RLC,34
Sergio Asenjo,GK,30
Soufiane Chakla,D C,26
Tiago Geralnik,AM C,16
Vicente Iborra,DM,31
Xavi Quintillà,D LC,22
