Yanis Hadjem,D L,18
Ylias Zouaoui,AM L,15
Yoann Araujo,D C,17
Yohann Pelé,GK,36
Zacharie Iscaye,D/WB R,18
Abou Lô,D C,19
Adama Traoré,AM C,24
Adrien Pinot,D C,18
Alexandre Oukidja,GK,30
Anthony Knoepffler,DM,19
Arthur Heinemann,GK,17
Boubacar Traoré,DM,17
Clément Akpa,D L,17
Dylan Bronn,D RC,24
Fabien Centonze,D/AM R,23
Farid Boulaya,AM RLC,26
Gédéon Mulenda,AM RL* ST,17
Georges Mikautadze,AM R* ST,18
Guillaume Dietsch,GK,18
Habib Diallo,ST,24
Habib Maïga,DM,23
Hugo Komano,ST,18
Ibrahima Niane,ST,20
Ichara Touré,AM C,18
Ilario De Clemente,GK,19
Jérémie Gnali,D L,17
John Boye,D C,32
Julien Jahier,ST,38
Justin Taite,D RC,20
Kévin N'Doram,D C* DM,23
Killian Sildillia,D/WB R,17
Laurent Agouazi,DM,35
Lenny Lacroix,D C,16
Ludovic Rauch,DM* M RC,18
Madéno Albenas,D C,16
Malcom Bokélé,D C,19
Mamadou Fofana,D C* DM,21
Manuel Cabit,D/WB L,26
Marvin Gakpa,AM/F C,25
Mathieu Cachbach,AM C,18
Matthieu Udol,D RL,23
Milan Robin,AM/F C,19
Ndiaga Yade,AM RLC,19
Nicolas Basin,D/WB L,20
Opa Nguette,AM RL,24
Paul Delecroix,GK,30
Rayan Djedje,DM,17
Renaud Cohade,DM* AM C,34
Sami Lahssaini,AM RC,20
Thierry Ambrose,AM R* ST,22
Thomas Delaine,D/WB RL,27
Victorien Angban,DM* AM C,22
Vincent Collet,D R,19
Vincent Pajot,DM,28
Wilfried Misiak,ST,18
Yann Godart,D/WB R,17
Yassine Gourari,GK,18
Yassine Saindou,D R* DM,17
Yohan Junger,D C,19
Adrien Silva,DM,30
Alessandro Arlotti,AM LC* F C,17
Alexandr Golovin,AM LC,23
Alexis Poiraud,GK,16
Amílcar Silva,D/WB L,19
Arthur Arias,GK,17
Arthur Zagré,D L,17
Aurélien Platret,AM RL,16
Aurélien Tchouameni,M C,19
Benjamin Henrichs,D RL,22
Benjamin Lecomte,GK,28
Benoît Badiashile,D C,18
Boris Popovic,D C* DM,19
Cesc Fàbregas,AM C,32
