Ensar Aksakal,AM LC,17
Felix Kroos,DM,28
Fisnik Asllani,ST,16
Florian Flecker,WB/AM R,23
Florian Hübner,D C,28
Georgios Labroussis,D L,17
Grischa Prömel,DM,24
Jakob Busk,GK,25
Jan Riecke,D C,16
John Liebelt,D RC* DM,17
Joshua Mees,AM L* ST,23
Julian Ryerson,D/WB R* DM,21
Julius Kade,AM C,20
Ken Reichel,D/WB/AM L,32
Keven Schlotterbeck,D C,22
Laurenz Dehl,ST,17
Leo Oppermann,GK,17
Manuel Schmiedebach,DM,30
Marcus Ingvartsen,ST,23
Marius Bülter,AM RL* ST,26
Marvin Friedrich,D C,23
Maurice Opfermann Arcones,DM* AM C,19
Michael Parensen,D LC,33
Moritz Nicolas,GK,21
Neven Subotic,D C,30
Rafal Gikiewicz,GK,31
Robert Andrich,DM,24
Sebastian Andersson,ST,27
Sebastian Polter,ST,28
Sheraldo Becker,AM RL* ST,24
Stefan Rankic,D C* DM,18
Suleiman Abdullahi,AM L* ST,22
Tim Maciejewski,AM RLC,18
Yunus Malli,AM LC,27
Benjamin Goller,AM RL,20
Claudio Pizarro,ST,40
Davie Selke,ST,24
Davy Klaassen,AM C,26
Fin Bartels,AM RLC,32
Jiri Pavlenka,GK,27
Johannes Eggestein,AM/F C,21
Josh Sargent,ST,19
Kevin Möhwald,AM C,25
Kevin Vogt,D C* DM,27
Leonardo Bittencourt,AM RLC,25
Luca Plogmann,GK,19
Ludwig Augustinsson,D/WB L,25
Marco Friedl,D LC,21
Maximilian Eggestein,DM* AM C,22
Michael Lang,D/WB R,28
Milos Veljkovic,D C* DM,23
Milot Rashica,AM RL* ST,23
Niclas Füllkrug,AM L* ST,26
Niklas Moisander,D C,33
Nuri Sahin,DM,30
Ömer Toprak,D C,29
Ousman Manneh,ST,22
Philipp Bargfrede,DM,30
Sebastian Langkamp,D C,31
Stefanos Kapino,GK,25
Theodor Gebre Selassie,D/WB R,32
Yûya Ôsako,AM L* ST,29
Admir Mehmedi,AM L* ST,28
Daniel Ginczek,ST,28
Felix Klaus,AM RL,26
Ignacio Camacho,DM,29
Ismail Azzaoui,AM RL,21
Jérôme Roussillon,D/WB L,26
João Victor,AM L,25
John Brooks,D C,26
Josip Brekalo,AM RL,21
Josuha Guilavogui,D C* DM,28
Kevin Mbabu,D/WB R,24
Koen Casteels,GK,27
Marcel Tisserand,D RLC,26
Marin Pongracic,D C,21
Maximilian Arnold,DM* AM C,25
Paulo Otávio,D/WB L,24
Pavao Pervan,GK,31
Renato Steffen,AM RL,27
Robin Knoche,D C,27
William,D/WB R,24
Wout Weghorst,ST,26
Xaver Schlager,DM,21
Yannick Gerhardt,D/WB L* DM,25
