Nuno Santos,D C,18
Nuno Sequeira,D/WB L,28
Paulinho,AM RL* ST,26
Pedro Costa,GK,18
Pedro Martins,D/WB/AM L,17
Pedro Santos,AM RL,18
Raúl Silva,D C,29
Renato,AM RL,19
Ricardo Esgaio,D/WB RL* AM R,26
Ricardo Horta,AM RL,24
Ricardo Velho,GK,20
Rodrigo Gomes,AM R,15
Rolando,D C,33
Rui Fonte,AM/F C,29
Rui Ribeiro,GK,19
Samú,DM* AM C,18
Tiago Sá,GK,24
Tormena,D RC,23
Vasco Moreira,DM,18
Vitor Gabriel,ST,19
Vítor Oliveira,ST,19
Wallace,D C,24
Willian Santos,D R* AM RL,19
Wilson Eduardo,AM RL* ST,28
Yan Said,AM RL* ST,16
Zé Pedro,D C,22
Adriano Almeida,D L,16
Andraz Sporar,ST,25
André Gonçalves,AM RL,16
Anthony Walker,GK,18
Babacar Fati,D/AM L,19
Bernardo Sousa,AM C,19
Bruno Fernandes,AM RL* ST,22
Bruno Paulista,DM,23
Bruno Paz,DM,21
Bruno Santos,ST,18
Bruno Tavares,AM RL,17
Carlos Silva,D C,18
Chico Lamba,D C* DM,16
Cristián Borja,D/WB L,26
Daniel Rodrigues,DM,17
Dimitar Mitrovski,AM LC,20
Diogo Almeida,GK,17
Diogo Brás,AM RL,19
Diogo Cabral,AM C,16
Diogo Martins,GK,17
Diogo Ramos,D C,16
Diogo Sousa,GK,20
Echedey Carpintier,D/WB/AM L,19
Edson Silva,AM RL,18
Eduardo Barbosa,DM,16
Eduardo Henrique,DM,24
Eduardo Quaresma,D C,17
Emanuel Fernandes,D LC,16
Flávio Nazinho,D/AM L,15
Francisco Canário,AM L* ST,15
Francisco Geraldes,AM C,24
Geny,AM LC,18
Gonçalo Batalha,AM C,17
Gonçalo Costa,D/WB L,19
Gonçalo Ferreira,M C,17
Gonçalo Inácio,D C,17
Gonçalo Vieira,D C,21
Gonzalo Plata,AM RLC* F C,18
Hevertton,D/WB RL,18
Hugo Cunha,GK,17
Idrissa Doumbia,DM,21
Jérémy Mathieu,D LC,35
Jesé,AM RLC* F C,26
João Carvalho,D C,16
João Daniel Santos,DM,17
João Goulart,D C,19
João Oliveira,D R,20
João Ricciulli,D C,19
João Silva,D C,20
Joelson Fernandes,AM RL,16
Jovane Cabral,AM RL,21
Loide Augusto,AM RL,19
Lucas Dias,AM RC,16
Luciano Vietto,AM RLC* F C,25
Luís Maximiano,GK,20
Luís Neto,D C,31
Luiz Phellype,ST,25
Marcos Acuña,D/WB/AM L,27
Matheus Nunes,AM RC,20
Mattheus Oliveira,AM LC,24
Miguel Luís,M C,20
Miguel Menino,AM RL,16
Nélson Pereira,ST,16
Nicolai Skoglund,ST,16
Nuno Mendes,D/WB L,17
Nuno Moreira,AM RC,20
Patrick Leal,M C,16
Paulo Agostinho,ST,16
Pedro Mendes,ST,19
Rafael Alcobia,D C,16
Rafael Camacho,WB R* AM RLC,19
Rafael Fernandes,D C,17
Rafael Lopes,D/WB R,16
Renan Ribeiro,GK,29
Renato Veiga,M C,15
Rodrigo Battaglia,DM,27
Rodrigo Fernandes,DM,18
Rodrigo Marquês,AM RL,16
Rodrigo Piloto,ST,18
Rodrigo Rêgo,D LC,17
Rui Reis,ST,18
Samuel Lobato,AM C,17
Sebastián Coates,D C,28
Stefan Ristovski,D/WB R,27
Tiago Ferreira,AM C,17
Tiago Ilori,D RC,26
Tiago Rodrigues,ST,19
Tiago Santos,AM RL,16
Tiago Tomás,ST,17
Tomás Silva,AM C,19
Tristan Hammond,AM RL,16
Valentin Rosier,D RL,22
Vasco Gaspar,GK,16
Wendel,DM,21
Yannick Bolasie,AM RL* ST,30
Afonso Simão,D C* DM,18
André Quendera,ST,18
António Xavier,AM RLC,26
Babacar Niasse,GK,22
Bruno Santos,ST,16
Cláudio Ramos,GK,27
Diogo Silva,GK,26
Edgar Pereira,AM RL,18
Fahd Moufi,D/WB R,23
Filipe Ferreira,D/AM L,28
Jhon Murillo,AM RL* ST,23
João Gonçalves,D C* DM,19
João Jaquité,DM,23
João Pedro,DM,26
João Reis,D/WB/AM L,27
Jonathan Toro,AM RLC* F C,22
José Gata,M C,18
Madiu Djaló,D/AM L,17
Marko Petkovic,D/WB R,26
Pedro Augusto,DM,22
Pepelu,DM,20
Philipe Sampaio,D C,24
Pité,D L* AM RLC,24
Rafael Cláudio,GK,18
Ricardo Alves,D C,28
Ricardo Cardoso,D/WB/AM R,17
Ricardo Valente,AM RL* ST,28
Richard,AM RLC* F C,19
Ronan,ST,24
