name,age,season,mv,potential,transfer_no
leonardo-marchi,20,16,68000,77.09,1
maximiliano-gagliardo,30,13,68000,77.09,9
maximiliano-gagliardo,29,12,68000,77.09,8
maximiliano-gagliardo,27,10,68000,77.09,7
maximiliano-gagliardo,26,9,68000,77.09,6
maximiliano-gagliardo,25,8,68000,77.09,5
maximiliano-gagliardo,22,5,68000,77.09,4
maximiliano-gagliardo,21,4,68000,77.09,3
maximiliano-gagliardo,20,3,68000,77.09,2
maximiliano-gagliardo,19,2,68000,77.09,1
nicolas-gimenez,24,20,1440000,77.09,5
nicolas-gimenez,23,19,1440000,77.09,4
nicolas-gimenez,22,18,360000,77.09,3
nicolas-gimenez,20,16,360000,77.09,2
nicolas-gimenez,19,15,225000,77.09,1
nicolas-pereira,34,17,360000,77.09,5
nicolas-pereira,31,14,360000,77.09,4
nicolas-pereira,30,13,360000,77.09,3
nicolas-pereira,29,12,360000,77.09,2
nicolas-pereira,27,10,360000,77.09,1
patricio-luce,21,18,45000,77.09,2
patricio-luce,20,17,45000,77.09,1
ruben-zamponi,32,18,90000,77.09,11
ruben-zamponi,31,17,90000,77.09,10
ruben-zamponi,28,14,90000,77.09,9
ruben-zamponi,27,13,90000,77.09,8
ruben-zamponi,26,12,90000,77.09,7
ruben-zamponi,24,10,90000,77.09,6
ruben-zamponi,22,8,90000,77.09,5
ruben-zamponi,21,7,90000,77.09,4
ruben-zamponi,20,6,90000,77.09,3
ruben-zamponi,19,5,90000,77.09,2
ruben-zamponi,17,3,90000,77.09,1
marcos-abreliano,20,18,113000,77.09,1
ariel-rojas,33,19,315000,77.09,8
ariel-rojas,32,18,450000,77.09,7
ariel-rojas,31,17,900000,77.09,6
ariel-rojas,29,15,1080000,77.09,5
ariel-rojas,26,12,1080000,77.09,4
ariel-rojas,24,10,1530000,77.09,3
ariel-rojas,22,8,1170000,77.09,2
ariel-rojas,21,7,90000,77.09,1
augusto-lotti,22,18,113000,77.09,3
augusto-lotti,21,17,270000,77.09,2
augusto-lotti,19,15,270000,77.09,1
cristian-erbes,28,18,630000,77.09,5
cristian-erbes,27,17,1350000,77.09,4
cristian-erbes,26,16,1350000,77.09,3
cristian-erbes,20,10,2520000,77.09,2
cristian-erbes,19,9,68000,77.09,1
cristian-lucchetti,33,11,630000,77.09,7
cristian-lucchetti,32,10,630000,77.09,6
cristian-lucchetti,27,5,1350000,77.09,5
cristian-lucchetti,26,4,1350000,77.09,4
cristian-lucchetti,25,3,1350000,77.09,3
cristian-lucchetti,18,96,1350000,77.09,2
cristian-lucchetti,17,95,1350000,77.09,1
daniel-ibanez,24,19,90000,77.09,5
daniel-ibanez,23,18,90000,77.09,4
daniel-ibanez,22,17,68000,77.09,3
daniel-ibanez,21,16,68000,77.09,2
daniel-ibanez,17,12,68000,77.09,1
dylan-gissi,28,19,293000,77.09,13
dylan-gissi,27,18,270000,77.09,12
dylan-gissi,26,17,270000,77.09,11
dylan-gissi,25,16,270000,77.09,10
dylan-gissi,23,14,270000,77.09,9
dylan-gissi,22,13,675000,77.09,8
dylan-gissi,20,11,90000,77.09,7
dylan-gissi,19,10,90000,77.09,6
dylan-gissi,18,9,90000,77.09,5
dylan-gissi,17,8,90000,77.09,4
dylan-gissi,15,6,90000,77.09,3
dylan-gissi,14,5,90000,77.09,2
dylan-gissi,13,4,90000,77.09,1
fabian-monzon,31,18,540000,77.09,10
fabian-monzon,29,16,540000,77.09,9
fabian-monzon,29,15,1350000,77.09,8
fabian-monzon,28,15,1350000,77.09,7
fabian-monzon,26,13,1350000,77.09,6
fabian-monzon,25,12,2550000,77.09,5
fabian-monzon,24,11,3600000,77.09,4
fabian-monzon,22,9,1080000,77.09,3
fabian-monzon,21,8,5400000,77.09,2
fabian-monzon,20,7,3870000,77.09,1
federico-bravo,26,19,293000,77.09,6
federico-bravo,25,18,293000,77.09,5
federico-bravo,24,17,450000,77.09,4
federico-bravo,24,16,675000,77.09,3
federico-bravo,23,16,675000,77.09,2
federico-bravo,20,13,720000,77.09,1
guillermo-acosta,25,13,900000,77.09,6
guillermo-acosta,24,11,900000,77.09,5
guillermo-acosta,23,11,900000,77.09,4
guillermo-acosta,22,10,900000,77.09,3
guillermo-acosta,21,9,900000,77.09,2
guillermo-acosta,20,8,900000,77.09,1
guillermo-ortiz,25,17,2250000,77.09,4
guillermo-ortiz,24,16,765000,77.09,3
guillermo-ortiz,23,15,720000,77.09,2
guillermo-ortiz,19,11,360000,77.09,1
gustavo-toledo,29,18,810000,77.09,5
gustavo-toledo,28,17,810000,77.09,4
gustavo-toledo,26,15,1440000,77.09,3
gustavo-toledo,21,10,765000,77.09,2
gustavo-toledo,20,9,765000,77.09,1
javier-toledo,31,17,225000,77.09,10
javier-toledo,30,16,630000,77.09,9
javier-toledo,29,15,450000,77.09,8
javier-toledo,28,14,765000,77.09,7
javier-toledo,27,13,832500,77.09,6
javier-toledo,24,10,900000,77.09,5
javier-toledo,23,9,480000,77.09,4
javier-toledo,22,8,270000,77.09,3
javier-toledo,21,7,270000,77.09,2
javier-toledo,19,5,270000,77.09,1
jose-luis-fernandez,32,19,270000,77.09,9
jose-luis-fernandez,28,15,450000,77.09,8
jose-luis-fernandez,26,13,1170000,77.09,7
jose-luis-fernandez,26,12,840000,77.09,6
jose-luis-fernandez,25,12,1170000,77.09,5
jose-luis-fernandez,25,11,1170000,77.09,4
jose-luis-fernandez,24,11,1170000,77.09,3
jose-luis-fernandez,21,8,1260000,77.09,2
jose-luis-fernandez,20,7,45000,77.09,1
leandro-diaz,28,20,1170000,77.09,9
leandro-diaz,26,18,1170000,77.09,8
leandro-diaz,25,17,270000,77.09,7
leandro-diaz,24,16,270000,77.09,6
leandro-diaz,22,14,540000,77.09,5
leandro-diaz,22,13,540000,77.09,4
leandro-diaz,21,13,540000,77.09,3
leandro-diaz,20,12,540000,77.09,2
leandro-diaz,18,10,540000,77.09,1
leonardo-heredia,23,19,585000,77.09,2
leonardo-heredia,21,17,1580000,77.09,1
lucas-melano,25,18,540000,77.09,5
lucas-melano,24,17,900000,77.09,4
lucas-melano,22,15,1800000,77.09,3
lucas-melano,20,13,2250000,77.09,2
lucas-melano,18,11,1350000,77.09,1
marcelo-ortiz,25,19,855000,77.09,3
marcelo-ortiz,23,17,225000,77.09,2
marcelo-ortiz,22,16,225000,77.09,1
matias-alustiza,35,19,900000,77.09,12
matias-alustiza,35,18,1080000,77.09,11
matias-alustiza,34,18,1080000,77.09,10
matias-alustiza,33,17,1620000,77.09,9
matias-alustiza,31,15,1620000,77.09,8
matias-alustiza,30,14,1620000,77.09,7
matias-alustiza,28,12,1620000,77.09,6
matias-alustiza,27,11,720000,77.09,5
matias-alustiza,26,10,720000,77.09,4
matias-alustiza,24,8,540000,77.09,3
matias-alustiza,22,6,360000,77.09,2
matias-alustiza,21,5,360000,77.09,1
nicolas-aguirre,29,19,900000,77.09,6
nicolas-aguirre,28,18,900000,77.09,5
nicolas-aguirre,25,15,1575000,77.09,4
nicolas-aguirre,21,11,1620000,77.09,3
nicolas-aguirre,20,10,225000,77.09,2
nicolas-aguirre,17,7,135000,77.09,1
pablo-gonzalez,24,16,270000,77.09,3
pablo-gonzalez,23,15,270000,77.09,2
pablo-gonzalez,18,10,270000,77.09,1
ramiro-carrera,26,19,293000,77.09,5
ramiro-carrera,25,18,675000,77.09,4
ramiro-carrera,24,17,1130000,77.09,3
ramiro-carrera,23,16,1800000,77.09,2
ramiro-carrera,20,13,2430000,77.09,1
sergio-gonzalez,19,16,270000,77.09,2
sergio-gonzalez,17,14,270000,77.09,1
tomas-cuello,20,20,180000,77.09,2
tomas-cuello,18,18,180000,77.09,1
yonathan-cabral,25,17,900000,77.09,3
yonathan-cabral,24,16,360000,77.09,2
yonathan-cabral,20,12,540000,77.09,1
agustin-fontana,18,14,225000,77.09,1
alexis-maldonado,18,15,360000,77.09,1
anthony-sosa,23,19,90000,77.09,5
anthony-sosa,22,18,158000,77.09,4
anthony-sosa,21,17,158000,77.09,3
anthony-sosa,20,16,158000,77.09,2
anthony-sosa,19,15,158000,77.09,1
claudio-bravo,18,15,45000,77.09,1
federico-olivera,23,16,68000,77.09,2
federico-olivera,22,15,68000,77.09,1
emanuel-coronel,22,19,315000,77.09,2
emanuel-coronel,21,18,45000,77.09,1
esteban-conde,36,19,180000,77.09,6
esteban-conde,32,15,45000,77.09,5
esteban-conde,31,14,315000,77.09,4
esteban-conde,29,12,270000,77.09,3
esteban-conde,27,10,540000,77.09,2
esteban-conde,22,5,540000,77.09,1
fabian-bordagaray,33,20,270000,77.09,14
fabian-bordagaray,33,19,315000,77.09,13
fabian-bordagaray,32,19,315000,77.09,12
fabian-bordagaray,31,18,315000,77.09,11
fabian-bordagaray,30,17,900000,77.09,10
fabian-bordagaray,29,16,1440000,77.09,9
fabian-bordagaray,28,15,855000,77.09,8
fabian-bordagaray,27,14,270000,77.09,7
fabian-bordagaray,26,13,270000,77.09,6
fabian-bordagaray,25,12,270000,77.09,5
fabian-bordagaray,24,11,540000,77.09,4
fabian-bordagaray,22,9,720000,77.09,3
fabian-bordagaray,21,8,1080000,77.09,2
fabian-bordagaray,19,6,1080000,77.09,1
facundo-altamirano,23,19,270000,77.09,3
facundo-altamirano,21,17,540000,77.09,2
facundo-altamirano,18,14,90000,77.09,1
facundo-cambeses,23,20,720000,77.09,3
facundo-cambeses,22,19,720000,77.09,2
facundo-cambeses,18,15,135000,77.09,1
franco-quinteros,20,18,720000,77.09,1
giuliano-galoppo,19,18,45000,77.09,1
nacho-rodriguez,35,17,45000,77.09,14
nacho-rodriguez,34,16,45000,77.09,13
nacho-rodriguez,33,15,360000,77.09,12
nacho-rodriguez,32,14,360000,77.09,11
nacho-rodriguez,31,13,360000,77.09,10
nacho-rodriguez,26,8,360000,77.09,9
nacho-rodriguez,25,7,360000,77.09,8
nacho-rodriguez,24,6,360000,77.09,7
nacho-rodriguez,23,5,360000,77.09,6
nacho-rodriguez,22,4,360000,77.09,5
nacho-rodriguez,21,3,360000,77.09,4
nacho-rodriguez,20,2,360000,77.09,3
nacho-rodriguez,19,1,360000,77.09,2
nacho-rodriguez,18,0,360000,77.09,1
israel-damonte,37,19,1170000,77.09,13
israel-damonte,36,18,180000,77.09,12
israel-damonte,31,13,225000,77.09,11
israel-damonte,30,12,315000,77.09,10
israel-damonte,28,10,360000,77.09,9
israel-damonte,26,8,450000,77.09,8
israel-damonte,25,7,1170000,77.09,7
israel-damonte,25,6,1170000,77.09,6
israel-damonte,24,6,1170000,77.09,5
israel-damonte,22,4,1170000,77.09,4
israel-damonte,21,2,1170000,77.09,3
israel-damonte,20,2,1170000,77.09,2
israel-damonte,18,0,1170000,77.09,1
jesus-datolo,29,13,1350000,77.09,7
jesus-datolo,28,12,1800000,77.09,6
jesus-datolo,27,11,2700000,77.09,5
jesus-datolo,26,10,3150000,77.09,4
jesus-datolo,25,9,4500000,77.09,3
jesus-datolo,22,6,2970000,77.09,2
jesus-datolo,18,2,2970000,77.09,1
jonas-gutierrez,35,18,450000,77.09,8
jonas-gutierrez,34,17,675000,77.09,7
jonas-gutierrez,33,16,675000,77.09,6
jonas-gutierrez,32,15,1080000,77.09,5
jonas-gutierrez,31,14,1350000,77.09,4
jonas-gutierrez,25,8,3375000,77.09,3
jonas-gutierrez,22,5,5400000,77.09,2
jonas-gutierrez,18,1,5400000,77.09,1
juan-alvarez,23,20,225000,77.09,2
juan-alvarez,19,16,225000,77.09,1
francisco-mendoza,29,14,360000,77.09,10
francisco-mendoza,28,13,180000,77.09,9
francisco-mendoza,27,12,180000,77.09,8
francisco-mendoza,26,11,210000,77.09,7
francisco-mendoza,26,10,360000,77.09,6
francisco-mendoza,25,10,450000,77.09,5
francisco-mendoza,25,9,450000,77.09,4
francisco-mendoza,24,9,450000,77.09,3
francisco-mendoza,20,5,450000,77.09,2
francisco-mendoza,18,3,450000,77.09,1
juan-rodriguez,24,18,225000,77.09,3
juan-rodriguez,23,17,225000,77.09,2
juan-rodriguez,21,15,225000,77.09,1
julian-carranza,19,19,5400000,77.09,3
julian-carranza,18,18,2250000,77.09,2
julian-carranza,17,17,45000,77.09,1
julian-vila,20,9,2250000,77.09,1
junior-arias,27,20,1080000,77.09,6
junior-arias,26,19,1080000,77.09,5
junior-arias,24,17,2250000,77.09,4
junior-arias,23,16,1350000,77.09,3
junior-arias,21,14,900000,77.09,2
junior-arias,20,13,180000,77.09,1
luciano-gomez,19,15,180000,77.09,1
luciano-lollo,32,19,315000,77.09,5
luciano-lollo,29,16,450000,77.09,4
luciano-lollo,29,15,2925000,77.09,3
luciano-lollo,27,14,3150000,77.09,2
luciano-lollo,20,7,1080000,77.09,1
matias-moya,21,19,405000,77.09,2
matias-moya,18,16,225000,77.09,1
ivan-arboleda,19,15,45000,77.09,3
ivan-arboleda,18,14,45000,77.09,2
ivan-arboleda,17,13,45000,77.09,1
nery-leyes,31,20,225000,77.09,8
nery-leyes,31,19,225000,77.09,7
nery-leyes,30,19,225000,77.09,6
nery-leyes,29,18,315000,77.09,5
nery-leyes,28,17,270000,77.09,4
nery-leyes,27,16,360000,77.09,3
nery-leyes,25,14,315000,77.09,2
nery-leyes,24,13,315000,77.09,1
nicolas-bertolo,30,16,675000,77.09,9
nicolas-bertolo,29,15,720000,77.09,8
nicolas-bertolo,28,14,1620000,77.09,7
nicolas-bertolo,27,13,1620000,77.09,6
nicolas-bertolo,25,11,2070000,77.09,5
nicolas-bertolo,24,10,2700000,77.09,4
nicolas-bertolo,23,9,1800000,77.09,3
nicolas-bertolo,22,8,2250000,77.09,2
nicolas-bertolo,21,7,270000,77.09,1
nicolas-linares,18,14,270000,77.09,1
pablo-velazquez,32,19,225000,77.09,12
pablo-velazquez,31,18,1350000,77.09,11
pablo-velazquez,31,17,1350000,77.09,10
pablo-velazquez,30,17,1350000,77.09,9
pablo-velazquez,29,16,1980000,77.09,8
pablo-velazquez,28,15,1980000,77.09,7
pablo-velazquez,26,13,2340000,77.09,6
pablo-velazquez,24,11,900000,77.09,5
pablo-velazquez,23,9,900000,77.09,4
pablo-velazquez,22,9,900000,77.09,3
pablo-velazquez,21,8,900000,77.09,2
pablo-velazquez,18,5,900000,77.09,1
reinaldo-lenis,28,20,495000,77.09,6
reinaldo-lenis,27,19,495000,77.09,5
reinaldo-lenis,27,18,630000,77.09,4
reinaldo-lenis,26,18,630000,77.09,3
reinaldo-lenis,24,16,630000,77.09,2
reinaldo-lenis,21,13,360000,77.09,1
renato-civelli,34,17,270000,77.09,9
renato-civelli,32,15,900000,77.09,8
renato-civelli,30,13,2250000,77.09,7
renato-civelli,27,10,3150000,77.09,6
renato-civelli,26,9,1620000,77.09,5
renato-civelli,25,8,2070000,77.09,4
renato-civelli,24,7,2480000,77.09,3
renato-civelli,23,6,2250000,77.09,2
renato-civelli,20,3,2250000,77.09,1
rodrigo-arciero,24,17,135000,77.09,2
rodrigo-arciero,23,16,135000,77.09,1
sebastian-dubarbier,33,19,270000,77.09,11
sebastian-dubarbier,32,18,360000,77.09,10
sebastian-dubarbier,31,17,720000,77.09,9
sebastian-dubarbier,27,13,900000,77.09,8
sebastian-dubarbier,26,12,450000,77.09,7
sebastian-dubarbier,25,11,585000,77.09,6
sebastian-dubarbier,24,10,1530000,77.09,5
sebastian-dubarbier,22,8,2390000,77.09,4
sebastian-dubarbier,22,7,900000,77.09,3
sebastian-dubarbier,21,7,900000,77.09,2
sebastian-dubarbier,20,6,900000,77.09,1
aaron-molinas,18,18,68000,77.09,1
agustin-obando,17,17,68000,77.09,1
nacho-sanchez,22,15,293000,77.09,3
nacho-sanchez,19,12,293000,77.09,2
nacho-sanchez,18,11,293000,77.09,1
carlos-izquierdoz,26,14,2700000,77.09,3
carlos-izquierdoz,22,10,2250000,77.09,2
carlos-izquierdoz,21,9,2250000,77.09,1
carlos-tevez,33,17,2250000,77.09,9
carlos-tevez,31,15,7650000,77.09,8
carlos-tevez,29,13,20700000,77.09,7
carlos-tevez,25,9,24300000,77.09,6
carlos-tevez,23,7,22500000,77.09,5
carlos-tevez,22,6,10800000,77.09,4
carlos-tevez,21,5,13500000,77.09,3
carlos-tevez,18,2,13500000,77.09,2
carlos-tevez,12,96,13500000,77.09,1
carlos-zambrano,30,19,900000,77.09,9
carlos-zambrano,29,18,1350000,77.09,8
carlos-zambrano,29,17,2025000,77.09,7
carlos-zambrano,28,17,2700000,77.09,6
carlos-zambrano,27,16,2700000,77.09,5
carlos-zambrano,23,12,4500000,77.09,4
carlos-zambrano,21,10,1580000,77.09,3
carlos-zambrano,19,8,3150000,77.09,2
carlos-zambrano,17,6,270000,77.09,1
cristian-medina,17,19,405000,77.09,1
daniele-de-rossi,36,19,3150000,77.09,2
daniele-de-rossi,19,2,1350000,77.09,1
eduardo-salvio,22,12,9000000,77.09,4
eduardo-salvio,21,11,9000000,77.09,3
eduardo-salvio,20,10,9000000,77.09,2
eduardo-salvio,18,8,4275000,77.09,1
emanuel-reynoso,22,18,4500000,77.09,2
emanuel-reynoso,19,15,4050000,77.09,1
emmanuel-mas,28,17,3600000,77.09,3
emmanuel-mas,24,13,3600000,77.09,2
emmanuel-mas,19,8,1530000,77.09,1
esteban-andrada,25,15,4500000,77.09,4
esteban-andrada,23,14,720000,77.09,3
esteban-andrada,19,10,270000,77.09,2
esteban-andrada,18,9,23000,77.09,1
exequiel-zeballos,17,19,3240000,77.09,1
joel-fernandez,20,19,270000,77.09,1
federico-abadia,22,19,270000,77.09,3
federico-abadia,21,19,270000,77.09,2
federico-abadia,18,16,270000,77.09,1
franco-soldano,26,20,1800000,77.09,3
franco-soldano,25,19,1800000,77.09,2
franco-soldano,20,14,3150000,77.09,1
frank-fabra,24,15,225000,77.09,3
frank-fabra,23,14,225000,77.09,2
frank-fabra,19,10,225000,77.09,1
gaston-avila,18,19,225000,77.09,1
guido-vadala,23,19,420000,77.09,7
guido-vadala,22,19,450000,77.09,6
guido-vadala,21,18,450000,77.09,5
guido-vadala,20,17,450000,77.09,4
guido-vadala,19,16,675000,77.09,3
guido-vadala,18,15,450000,77.09,2
guido-vadala,17,14,450000,77.09,1
guillermo-fernandez,29,20,2520000,77.09,9
guillermo-fernandez,28,19,3150000,77.09,8
guillermo-fernandez,27,18,5400000,77.09,7
guillermo-fernandez,25,16,3600000,77.09,6
guillermo-fernandez,24,15,720000,77.09,5
guillermo-fernandez,23,14,1080000,77.09,4
guillermo-fernandez,23,13,1260000,77.09,3
guillermo-fernandez,22,13,1350000,77.09,2
guillermo-fernandez,20,11,1350000,77.09,1
ivan-marcone,30,20,3600000,77.09,6
ivan-marcone,29,19,4680000,77.09,5
ivan-marcone,28,18,4050000,77.09,4
ivan-marcone,26,16,4500000,77.09,3
ivan-marcone,19,9,1500000,77.09,2
ivan-marcone,18,8,68000,77.09,1
javier-bustillos,19,16,68000,77.09,1
jorman-campuzano,23,18,720000,77.09,2
jorman-campuzano,22,18,720000,77.09,1
julio-buffarini,28,16,1800000,77.09,5
julio-buffarini,24,12,2250000,77.09,4
julio-buffarini,23,11,2250000,77.09,3
julio-buffarini,22,10,2250000,77.09,2
julio-buffarini,18,6,2250000,77.09,1
junior-alonso,26,19,2160000,77.09,4
junior-alonso,25,18,2700000,77.09,3
junior-alonso,24,17,1800000,77.09,2
junior-alonso,20,13,1800000,77.09,1
leonardo-jara,28,19,2250000,77.09,3
leonardo-jara,25,16,2700000,77.09,2
leonardo-jara,20,11,1350000,77.09,1
lionel-laborda,20,19,45000,77.09,2
lionel-laborda,19,18,45000,77.09,1
lisandro-lopez,31,19,3150000,77.09,7
lisandro-lopez,30,19,3150000,77.09,6
lisandro-lopez,29,18,2250000,77.09,5
lisandro-lopez,25,14,3900000,77.09,4
lisandro-lopez,24,13,5400000,77.09,3
lisandro-lopez,21,10,6300000,77.09,2
lisandro-lopez,20,9,360000,77.09,1
lucas-arzamendia,20,19,135000,77.09,2
lucas-arzamendia,19,18,135000,77.09,1
lucas-brochero,21,20,135000,77.09,1
luis-vasquez,23,19,180000,77.09,5
luis-vasquez,23,18,180000,77.09,4
luis-vasquez,22,18,180000,77.09,3
luis-vasquez,21,17,180000,77.09,2
luis-vasquez,19,15,180000,77.09,1
manuel-roffo,17,17,68000,77.09,1
marcelo-weigandt,20,20,1170000,77.09,3
marcelo-weigandt,19,19,1170000,77.09,2
marcelo-weigandt,17,17,270000,77.09,1
marcos-diaz,33,19,900000,77.09,5
marcos-diaz,27,13,1800000,77.09,4
marcos-diaz,26,12,180000,77.09,3
marcos-diaz,23,9,180000,77.09,2
marcos-diaz,19,5,45000,77.09,1
matias-ramos-mingo,18,18,180000,77.09,1
mauro-zarate,30,17,1710000,77.09,11
mauro-zarate,29,16,1800000,77.09,10
mauro-zarate,28,15,2700000,77.09,9
mauro-zarate,27,14,3375000,77.09,8
mauro-zarate,26,13,3600000,77.09,7
mauro-zarate,25,12,4500000,77.09,6
mauro-zarate,24,11,8550000,77.09,5
mauro-zarate,22,9,12600000,77.09,4
mauro-zarate,21,8,8100000,77.09,3
mauro-zarate,20,7,4950000,77.09,2
mauro-zarate,17,4,6750000,77.09,1
maximiliano-zalazar,19,20,6750000,77.09,1
nahuel-molina,22,19,1800000,77.09,5
nahuel-molina,21,19,2250000,77.09,4
nahuel-molina,21,18,675000,77.09,3
nahuel-molina,20,18,675000,77.09,2
nahuel-molina,17,15,270000,77.09,1
ramon-abila,28,17,5400000,77.09,7
ramon-abila,27,16,5400000,77.09,6
ramon-abila,25,14,3150000,77.09,5
ramon-abila,24,13,90000,77.09,4
ramon-abila,23,12,90000,77.09,3
ramon-abila,22,11,90000,77.09,2
ramon-abila,19,8,90000,77.09,1
pablo-melgar,30,10,675000,77.09,9
pablo-melgar,29,9,675000,77.09,8
pablo-melgar,28,8,675000,77.09,7
pablo-melgar,27,7,675000,77.09,6
pablo-melgar,27,6,675000,77.09,5
pablo-melgar,24,4,675000,77.09,4
pablo-melgar,22,2,675000,77.09,3
pablo-melgar,21,0,675000,77.09,2
pablo-melgar,18,98,675000,77.09,1
sebastian-perez,27,20,585000,77.09,6
sebastian-perez,26,19,652500,77.09,5
sebastian-perez,26,18,900000,77.09,4
sebastian-perez,25,18,900000,77.09,3
sebastian-perez,23,16,900000,77.09,2
sebastian-perez,18,11,1350000,77.09,1
sebastian-villa,20,16,720000,77.09,1
tomas-diaz,23,20,180000,77.09,4
tomas-diaz,23,19,112500,77.09,3
tomas-diaz,22,19,45000,77.09,2
tomas-diaz,21,18,45000,77.09,1
agustin-doffo,24,19,360000,77.09,5
agustin-doffo,23,18,180000,77.09,4
agustin-doffo,22,17,180000,77.09,3
agustin-doffo,21,16,135000,77.09,2
agustin-doffo,20,15,281500,77.09,1
agustin-ojeda,27,15,338000,77.09,4
agustin-ojeda,26,14,338000,77.09,3
agustin-ojeda,24,12,338000,77.09,2
agustin-ojeda,19,7,338000,77.09,1
braian-galvan,17,17,90000,77.09,1
brian-fernandez,26,19,5400000,77.09,6
brian-fernandez,25,19,5400000,77.09,5
brian-fernandez,24,18,1800000,77.09,4
brian-fernandez,24,17,1050000,77.09,3
brian-fernandez,23,17,450000,77.09,2
brian-fernandez,21,15,450000,77.09,1
bruno-bianchi,29,18,540000,77.09,8
bruno-bianchi,28,17,540000,77.09,7
bruno-bianchi,24,13,315000,77.09,6
bruno-bianchi,23,12,45000,77.09,5
bruno-bianchi,21,10,90000,77.09,4
bruno-bianchi,20,9,90000,77.09,3
bruno-bianchi,19,8,90000,77.09,2
bruno-bianchi,18,7,45000,77.09,1
christian-bernardin,29,16,90000,77.09,10
christian-bernardin,28,15,90000,77.09,9
christian-bernardin,27,14,90000,77.09,8
christian-bernardin,25,12,90000,77.09,7
christian-bernardin,24,11,90000,77.09,6
christian-bernardin,23,10,90000,77.09,5
christian-bernardin,21,8,90000,77.09,4
christian-bernardin,18,5,90000,77.09,3
christian-bernardin,15,2,90000,77.09,2
christian-bernardin,13,0,90000,77.09,1
damian-schmidt,26,19,270000,77.09,5
damian-schmidt,25,18,225000,77.09,4
damian-schmidt,24,17,270000,77.09,3
damian-schmidt,23,16,270000,77.09,2
damian-schmidt,19,12,45000,77.09,1
emanuel-olivera,24,14,90000,77.09,3
emanuel-olivera,23,13,90000,77.09,2
emanuel-olivera,20,10,90000,77.09,1
facundo-farias,17,19,90000,77.09,1
facundo-garces,17,16,45000,77.09,1
facundo-taborda,23,18,45000,77.09,3
facundo-taborda,22,17,45000,77.09,2
facundo-taborda,21,16,45000,77.09,1
federico-lertora,26,16,1130000,77.09,4
federico-lertora,25,15,720000,77.09,3
federico-lertora,22,12,900000,77.09,2
federico-lertora,19,9,630000,77.09,1
fernando-zuqui,28,20,1440000,77.09,5
fernando-zuqui,27,19,1440000,77.09,4
fernando-zuqui,25,17,1440000,77.09,3
fernando-zuqui,24,16,2520000,77.09,2
fernando-zuqui,20,12,1580000,77.09,1
franco-flores,26,19,360000,77.09,4
franco-flores,25,18,270000,77.09,3
franco-flores,24,17,90000,77.09,2
franco-flores,23,16,112500,77.09,1
gabriel-esparza,26,19,360000,77.09,8
gabriel-esparza,26,18,900000,77.09,7
gabriel-esparza,25,18,900000,77.09,6
gabriel-esparza,25,17,900000,77.09,5
gabriel-esparza,24,17,900000,77.09,4
gabriel-esparza,23,16,675000,77.09,3
gabriel-esparza,22,15,675000,77.09,2
gabriel-esparza,20,13,675000,77.09,1
gonzalo-escobar,19,16,360000,77.09,1
guillermo-celis,26,19,720000,77.09,4
guillermo-celis,24,17,1350000,77.09,3
guillermo-celis,23,16,1800000,77.09,2
guillermo-celis,20,13,585000,77.09,1
ignacio-chicco,21,17,45000,77.09,2
ignacio-chicco,20,16,45000,77.09,1
joaquin-aylagas,19,15,45000,77.09,1
leonardo-burian,33,17,450000,77.09,7
leonardo-burian,31,15,90000,77.09,6
leonardo-burian,31,14,225000,77.09,5
leonardo-burian,30,14,225000,77.09,4
leonardo-burian,24,7,225000,77.09,3
leonardo-burian,22,6,225000,77.09,2
leonardo-burian,20,4,225000,77.09,1
lucas-viatri,30,17,180000,77.09,8
lucas-viatri,29,16,1350000,77.09,7
