name,age,date,mv
medhi-benatia,29,16,14400000
medhi-benatia,27,14,25200000
medhi-benatia,26,13,11700000
medhi-benatia,23,10,1080000
medhi-benatia,21,8,90000
medhi-benatia,20,7,90000
medhi-benatia,19,6,90000
medhi-benatia,17,4,90000
medhi-benatia,16,3,90000
medhi-benatia,15,2,90000
dani-garcia,28,18,3600000
dani-garcia,24,14,450000
dani-garcia,23,13,450000
dani-garcia,22,12,450000
dani-garcia,21,11,450000
dani-garcia,19,9,450000
gaizka-larrazabal,22,20,1800000
gaizka-larrazabal,21,19,270000
gaizka-larrazabal,19,17,135000
gaizka-larrazabal,18,16,270000
iago-herrerin,29,17,2700000
iago-herrerin,29,16,2250000
iago-herrerin,25,13,540000
iago-herrerin,24,12,540000
iago-herrerin,22,10,540000
iago-herrerin,19,7,540000
iago-herrerin,18,6,540000
ibai-gomez,29,19,4500000
ibai-gomez,26,16,1350000
ibai-gomez,21,11,1350000
ibai-gomez,20,10,1350000
ibai-gomez,19,9,1350000
ibai-gomez,18,8,1350000
iker-muniain,16,9,90000
iker-muniain,15,8,90000
inigo-cordoba,20,17,270000
inigo-cordoba,18,15,180000
inigo-cordoba,17,14,180000
inigo-cordoba,16,13,180000
inigo-lekue,23,16,1800000
inigo-lekue,20,13,1800000
inigo-lekue,19,12,1800000
inigo-martinez,27,18,22500000
inigo-martinez,20,11,22500000
inigo-martinez,18,9,22500000
kenan-kodro,26,19,630000
kenan-kodro,25,18,1800000
kenan-kodro,24,17,2700000
kenan-kodro,21,14,2700000
kenan-kodro,19,12,2700000
kenan-kodro,18,11,2700000
kenan-kodro,17,10,2700000
mikel-balenziaga,25,13,2250000
mikel-balenziaga,23,11,720000
mikel-balenziaga,22,10,1620000
mikel-balenziaga,21,9,1620000
mikel-balenziaga,20,8,1620000
mikel-balenziaga,18,6,1620000
mikel-san-jose,31,20,4320000
mikel-san-jose,21,10,3060000
mikel-san-jose,20,9,45000
mikel-san-jose,19,8,90000
mikel-san-jose,18,7,90000
mikel-san-jose,17,6,90000
mikel-vesga,26,19,3600000
mikel-vesga,25,18,2250000
mikel-vesga,24,17,1035000
mikel-vesga,23,16,630000
mikel-vesga,21,14,630000
mikel-vesga,20,13,630000
mikel-vesga,19,12,630000
oscar-de-marcos,21,10,1800000
oscar-de-marcos,20,9,1800000
oscar-de-marcos,18,7,1800000
raul-garcia,29,15,10800000
raul-garcia,26,12,4500000
raul-garcia,25,11,3600000
raul-garcia,21,7,10800000
raul-garcia,18,4,3600000
unai-lopez,23,18,1800000
unai-lopez,22,17,1800000
unai-lopez,21,16,1485000
unai-lopez,20,15,1800000
unai-lopez,19,14,180000
unai-lopez,18,13,180000
unai-lopez,17,12,180000
unai-lopez,16,11,180000
unai-lopez,15,10,180000
unai-nunez,20,17,270000
unai-nunez,19,16,270000
unai-nunez,18,15,270000
unai-nunez,16,13,270000
unai-simon,21,18,450000
unai-simon,19,16,90000
unai-simon,17,14,450000
yeray-alvarez,21,16,630000
yeray-alvarez,19,14,630000
yeray-alvarez,18,13,630000
yeray-alvarez,16,11,630000
alvaro-morata,29,21,36000000
alvaro-morata,28,20,32400000
alvaro-morata,27,19,45000000
alvaro-morata,25,17,36000000
alvaro-morata,24,16,27000000
alvaro-morata,22,14,10800000
alvaro-morata,21,13,8100000
alvaro-morata,18,10,8100000
alvaro-morata,17,9,8100000
alvaro-morata,16,8,8100000
alvaro-morata,15,7,8100000
antonio-adan,33,20,720000
antonio-adan,31,18,4500000
antonio-adan,27,14,1350000
antonio-adan,27,13,1350000
antonio-adan,26,13,1800000
antonio-adan,22,9,180000
antonio-adan,19,6,180000
antonio-adan,17,4,180000
diego-costa,30,18,45000000
diego-costa,26,14,31500000
diego-costa,24,12,5175000
diego-costa,22,10,4500000
diego-costa,21,9,1260000
diego-costa,20,8,1350000
diego-costa,19,7,1102500
diego-costa,19,6,720000
diego-costa,18,6,720000
hector-herrera,29,19,19800000
hector-herrera,23,13,5400000
hector-herrera,21,11,90000
hector-herrera,20,10,90000
hector-herrera,18,8,90000
hector-herrera,17,7,90000
ivan-saponjic,22,19,810000
ivan-saponjic,21,18,900000
ivan-saponjic,20,17,900000
ivan-saponjic,19,16,1170000
ivan-saponjic,17,14,900000
jan-oblak,21,14,3600000
jan-oblak,20,13,2160000
jan-oblak,19,12,990000
jan-oblak,18,11,660000
jan-oblak,18,10,675000
jan-oblak,17,10,675000
jan-oblak,16,9,675000
jose-gimenez,18,13,90000
jose-gimenez,17,12,675000
kieran-trippier,29,19,31500000
kieran-trippier,25,15,5400000
kieran-trippier,22,12,225000
kieran-trippier,21,11,225000
kieran-trippier,20,10,45000
kieran-trippier,19,9,45000
marcos-llorente,24,19,18000000
marcos-llorente,22,17,13500000
marcos-llorente,21,16,450000
marcos-llorente,19,14,180000
marcos-llorente,18,13,180000
marcos-llorente,17,12,180000
marcos-llorente,16,11,180000
marcos-llorente,13,8,180000
mario-hermoso,24,19,22500000
mario-hermoso,22,17,360000
mario-hermoso,21,16,450000
mario-hermoso,20,15,180000
mario-hermoso,19,14,180000
mario-hermoso,18,13,180000
mario-hermoso,17,12,180000
saul-niguez,19,14,6750000
saul-niguez,18,13,1800000
saul-niguez,15,10,1800000
saul-niguez,14,9,1800000
saul-niguez,13,8,1800000
sime-vrsaljko,27,19,18000000
sime-vrsaljko,26,18,22500000
sime-vrsaljko,24,16,11700000
sime-vrsaljko,22,14,6750000
sime-vrsaljko,21,13,4500000
sime-vrsaljko,18,9,270000
sime-vrsaljko,17,9,270000
sime-vrsaljko,16,8,270000
sime-vrsaljko,15,6,270000
sime-vrsaljko,14,6,270000
stefan-savic,24,15,13500000
stefan-savic,21,12,7200000
stefan-savic,20,11,5400000
stefan-savic,19,10,405000
stefan-savic,18,9,5400000
thomas-lemar,22,18,58500000
thomas-lemar,19,15,1130000
thomas-lemar,17,13,1130000
thomas-lemar,15,11,1130000
thomas-lemar,14,10,1130000
thomas,27,20,36000000
thomas,22,15,2925000
thomas,21,14,900000
thomas,20,13,900000
thomas,19,12,900000
antoine-griezmann,28,19,117000000
antoine-griezmann,23,14,27000000
antoine-griezmann,18,9,27000000
antoine-griezmann,17,8,27000000
antoine-griezmann,14,5,27000000
arda-turan,33,20,652500
arda-turan,31,18,10800000
arda-turan,28,15,31500000
arda-turan,24,11,13950000
arda-turan,19,6,585000
arda-turan,18,5,585000
arda-turan,16,3,585000
arda-turan,13,0,585000
clement-lenglet,23,18,32400000
clement-lenglet,22,17,2250000
clement-lenglet,19,14,135000
clement-lenglet,18,13,2250000
frenkie-de-jong,22,19,76500000
frenkie-de-jong,19,16,540000
frenkie-de-jong,19,15,360000
frenkie-de-jong,18,15,225000
frenkie-de-jong,17,14,225000
gerard-pique,21,8,4950000
gerard-pique,20,7,3600000
gerard-pique,19,6,1580000
gerard-pique,17,4,1580000
gerard-pique,16,3,1580000
gerard-pique,15,2,1580000
ivan-rakitic,32,20,18000000
ivan-rakitic,26,14,18000000
ivan-rakitic,23,11,8100000
ivan-rakitic,19,7,4500000
ivan-rakitic,17,5,4500000
ivan-rakitic,16,4,4500000
junior-firpo,23,19,22500000
junior-firpo,22,18,90000
junior-firpo,19,15,90000
junior-firpo,18,14,90000
lionel-messi,18,5,2700000
lionel-messi,17,4,2700000
lionel-messi,17,3,2700000
lionel-messi,16,3,2700000
lionel-messi,15,2,2700000
lionel-messi,13,0,2700000
luis-suarez,33,20,25200000
luis-suarez,27,14,46800000
luis-suarez,24,11,22500000
luis-suarez,20,7,900000
luis-suarez,19,6,900000
luis-suarez,18,5,900000
marc-andre-ter-stegen,22,14,18000000
marc-andre-ter-stegen,18,10,90000
marc-andre-ter-stegen,17,9,90000
marc-andre-ter-stegen,15,7,90000
martin-braithwaite,29,20,9000000
martin-braithwaite,28,19,7200000
martin-braithwaite,27,18,6975000
martin-braithwaite,26,17,6750000
martin-braithwaite,22,13,765000
martin-braithwaite,18,9,765000
martin-braithwaite,17,8,765000
martin-braithwaite,16,7,765000
nelson-semedo,26,20,36000000
nelson-semedo,23,17,18000000
nelson-semedo,21,15,540000
nelson-semedo,19,13,540000
nelson-semedo,18,12,540000
nelson-semedo,17,11,540000
nelson-semedo,16,10,540000
ousmane-dembele,20,17,29700000
ousmane-dembele,19,16,10800000
ousmane-dembele,18,15,10800000
ousmane-dembele,17,14,10800000
ousmane-dembele,13,10,10800000
samuel-umtiti,22,16,13500000
samuel-umtiti,18,12,135000
samuel-umtiti,16,10,13500000
sergi-roberto,21,13,6750000
sergi-roberto,18,10,6750000
sergi-roberto,17,9,6750000
sergi-roberto,16,8,6750000
sergi-roberto,15,7,6750000
sergi-roberto,14,6,6750000
sergio-busquets,20,8,270000
sergio-busquets,19,7,270000
sergio-busquets,18,6,270000
sergio-busquets,17,5,270000
aissa-mandi,25,16,4050000
aissa-mandi,20,11,4050000
aissa-mandi,18,9,4050000
alex-moreno,26,19,10800000
alex-moreno,23,16,720000
alex-moreno,22,15,720000
alex-moreno,21,14,720000
alex-moreno,20,13,720000
alex-moreno,19,12,720000
alex-moreno,18,11,720000
alfonso-pedraza,24,20,8550000
alfonso-pedraza,23,19,19800000
alfonso-pedraza,22,18,4500000
alfonso-pedraza,21,17,900000
alfonso-pedraza,20,16,450000
alfonso-pedraza,19,15,450000
alfonso-pedraza,17,13,450000
alfonso-pedraza,15,11,450000
andres-guardado,31,17,5400000
andres-guardado,29,15,6525000
andres-guardado,28,14,5400000
andres-guardado,26,12,4500000
andres-guardado,21,7,540000
andres-guardado,19,5,4500000
antonio-barragan,33,20,1440000
antonio-barragan,31,18,2250000
antonio-barragan,30,17,2700000
antonio-barragan,29,16,3600000
antonio-barragan,24,11,540000
antonio-barragan,22,9,900000
antonio-barragan,19,6,225000
antonio-barragan,18,5,225000
antonio-barragan,17,4,225000
borja-iglesias,26,19,25200000
borja-iglesias,25,18,900000
borja-iglesias,24,17,450000
borja-iglesias,20,13,450000
borja-iglesias,19,12,450000
borja-iglesias,18,11,450000
borja-iglesias,17,10,450000
carles-alena,22,20,17100000
carles-alena,21,18,9000000
carles-alena,18,16,9000000
carles-alena,17,15,9000000
carles-alena,16,14,9000000
carles-alena,15,13,9000000
cristian-tello,26,17,7200000
cristian-tello,25,16,9225000
cristian-tello,23,14,8100000
cristian-tello,21,12,4500000
cristian-tello,19,10,4500000
cristian-tello,17,8,4500000
cristian-tello,16,7,4500000
cristian-tello,15,6,4500000
dani-martin,21,19,540000
dani-martin,20,18,270000
dani-martin,18,16,540000
diego-lainez,19,19,1350000
diego-lainez,17,17,540000
guido-rodriguez,26,20,9000000
guido-rodriguez,23,17,2250000
guido-rodriguez,22,16,978333.3333
guido-rodriguez,20,14,1130000
javi-garcia,33,20,1440000
javi-garcia,30,17,6300000
javi-garcia,27,14,10800000
javi-garcia,25,12,13500000
javi-garcia,22,9,3600000
javi-garcia,21,8,4500000
javi-garcia,20,7,1800000
javi-garcia,17,4,4500000
joel-robles,28,18,3150000
joel-robles,23,13,2100000
joel-robles,22,12,1800000
joel-robles,20,10,1800000
joel-robles,19,9,1800000
joel-robles,17,7,1800000
juanmi,26,19,7200000
juanmi,23,16,6300000
juanmi,22,15,6300000
juanmi,20,13,1575000
juanmi,18,11,900000
juanmi,17,10,1800000
marc-bartra,27,18,13500000
marc-bartra,25,16,7200000
marc-bartra,21,12,2250000
marc-bartra,18,9,2250000
marc-bartra,17,8,2250000
marc-bartra,16,7,2250000
marc-bartra,15,6,2250000
marc-bartra,11,2,2250000
nabil-fekir,26,19,54000000
nabil-fekir,20,13,54000000
nabil-fekir,18,11,54000000
nabil-fekir,17,10,54000000
nabil-fekir,14,7,54000000
nabil-fekir,12,5,54000000
nabil-fekir,10,3,54000000
nabil-fekir,8,1,54000000
sergio-canales,27,18,4500000
sergio-canales,23,14,4500000
sergio-canales,21,12,4500000
sergio-canales,20,11,5400000
sergio-canales,19,10,5400000
sergio-canales,18,9,540000
sergio-canales,17,8,5400000
sidnei,29,18,3600000
sidnei,26,15,2250000
sidnei,25,14,1350000
sidnei,24,13,1800000
sidnei,23,12,2250000
sidnei,22,11,3600000
sidnei,19,8,1350000
sidnei,18,7,3600000
william-carvalho,26,18,22500000
william-carvalho,21,13,720000
william-carvalho,20,12,720000
william-carvalho,20,11,720000
william-carvalho,19,11,720000
william-carvalho,17,9,720000
william-carvalho,15,7,720000
zouhair-feddal,30,20,3600000
zouhair-feddal,27,17,2700000
zouhair-feddal,26,16,1350000
zouhair-feddal,25,15,495000
zouhair-feddal,24,14,630000
zouhair-feddal,23,13,720000
zouhair-feddal,22,12,720000
zouhair-feddal,21,11,720000
zouhair-feddal,20,10,720000
zouhair-feddal,19,9,720000
zouhair-feddal,18,8,720000
zouhair-feddal,17,7,720000
brais-mendez,21,18,3150000
brais-mendez,19,16,720000
david-junca,24,18,1350000
david-junca,21,15,540000
david-junca,18,12,180000
david-junca,17,11,90000
denis-suarez,25,19,10800000
denis-suarez,22,16,10800000
denis-suarez,21,15,10800000
denis-suarez,20,14,3150000
denis-suarez,19,13,900000
denis-suarez,18,12,900000
denis-suarez,17,11,900000
denis-suarez,16,10,900000
fedor-smolov,30,20,7200000
fedor-smolov,28,18,12600000
fedor-smolov,25,15,2250000
fedor-smolov,24,14,1800000
fedor-smolov,23,13,1800000
fedor-smolov,22,12,1260000
fedor-smolov,21,10,1350000
fedor-smolov,20,10,1260000
fedor-smolov,18,8,90000
fedor-smolov,17,7,1260000
filip-bradaric,29,21,2880000
filip-bradaric,28,20,3240000
filip-bradaric,27,19,4350000
filip-bradaric,26,18,3150000
filip-bradaric,23,15,540000
filip-bradaric,21,13,540000
filip-bradaric,19,11,540000
filip-bradaric,18,10,540000
filip-bradaric,17,9,540000
filip-bradaric,15,7,540000
fran-beltran,19,18,1800000
fran-beltran,17,16,1800000
fran-beltran,16,15,1800000
gabriel-fernandez,27,21,2160000
gabriel-fernandez,26,20,2160000
gabriel-fernandez,25,19,1200000
gabriel-fernandez,24,18,495000
gabriel-fernandez,20,14,90000
gabriel-fernandez,19,13,90000
hugo-mallo,18,9,90000
hugo-mallo,17,8,90000
iago-aspas,28,15,3600000
iago-aspas,27,14,6300000
iago-aspas,26,13,8100000
iago-aspas,22,9,8100000
iago-aspas,19,6,8100000
iago-aspas,18,5,8100000
iago-aspas,17,4,8100000
ivan-villar,22,19,270000
ivan-villar,21,18,270000
ivan-villar,20,17,270000
ivan-villar,17,14,270000
jeison-murillo,29,21,6300000
jeison-murillo,28,20,7200000
jeison-murillo,28,19,7200000
jeison-murillo,27,19,10500000
jeison-murillo,26,18,13500000
jeison-murillo,25,17,11700000
jeison-murillo,23,15,7200000
jeison-murillo,21,13,900000
jeison-murillo,20,12,900000
jeison-murillo,19,11,900000
jeison-murillo,18,10,900000
jeison-murillo,17,9,900000
jorge-saenz,24,21,1350000
jorge-saenz,22,19,2700000
jorge-saenz,18,15,2700000
jorge-saenz,17,14,2700000
joseph-aidoo,24,19,3600000
joseph-aidoo,22,17,450000
joseph-aidoo,21,16,68000
joseph-aidoo,21,15,68000
joseph-aidoo,20,15,68000
lucas-olaza,27,21,4500000
lucas-olaza,25,19,3150000
lucas-olaza,24,18,2250000
lucas-olaza,23,17,405000
lucas-olaza,22,16,450000
lucas-olaza,21,15,450000
lucas-olaza,20,14,405000
lucas-olaza,18,12,450000
nestor-araujo,27,18,2520000
nestor-araujo,23,14,1530000
nestor-araujo,22,13,1350000
nestor-araujo,19,10,1530000
okay-yokuslu,24,18,6750000
okay-yokuslu,21,15,3600000
okay-yokuslu,17,11,1170000
okay-yokuslu,16,10,1170000
okay-yokuslu,12,6,1170000
pape-cheikh,24,21,3600000
pape-cheikh,23,20,4950000
pape-cheikh,22,19,6300000
pape-cheikh,20,17,720000
pape-cheikh,19,16,450000
pape-cheikh,17,14,450000
pape-cheikh,16,13,450000
pione-sisto,25,20,4320000
pione-sisto,21,16,3150000
pione-sisto,18,13,135000
pione-sisto,15,10,3150000
ruben-blanco,19,14,270000
ruben-blanco,17,12,3150000
santi-mina,23,19,27000000
santi-mina,19,15,3600000
santi-mina,17,13,900000
santi-mina,15,11,900000
sergio-alvarez,26,18,2250000
sergio-alvarez,21,13,2250000
sergio-alvarez,17,9,2250000
alvaro-tejero,25,21,1800000
alvaro-tejero,24,20,2160000
alvaro-tejero,23,19,2700000
alvaro-tejero,22,18,270000
alvaro-tejero,19,15,270000
alvaro-tejero,18,14,270000
alvaro-tejero,17,13,270000
anaitz-arbilla,29,16,1350000
anaitz-arbilla,27,14,900000
anaitz-arbilla,26,13,630000
anaitz-arbilla,25,11,540000
anaitz-arbilla,23,10,540000
anaitz-arbilla,22,9,540000
anaitz-arbilla,21,8,540000
anaitz-arbilla,19,6,540000
anaitz-arbilla,18,5,540000
edu-exposito,23,19,3600000
edu-exposito,22,18,270000
edu-exposito,19,15,270000
edu-exposito,18,14,270000
esteban-burgos,27,19,900000
esteban-burgos,25,17,180000
esteban-burgos,24,16,180000
esteban-burgos,22,14,180000
esteban-burgos,21,13,180000
esteban-burgos,19,11,180000
fabian-orellana,34,20,1440000
fabian-orellana,32,18,1800000
fabian-orellana,31,17,3000000
fabian-orellana,27,13,2700000
fabian-orellana,26,12,1800000
fabian-orellana,25,11,1620000
fabian-orellana,24,10,1080000
fabian-orellana,23,9,720000
fabian-orellana,20,6,720000
gonzalo-escalante,27,20,2880000
gonzalo-escalante,23,16,450000
gonzalo-escalante,22,15,315000
gonzalo-escalante,21,14,270000
gonzalo-escalante,20,13,360000
ivan-ramis,36,20,1350000
ivan-ramis,31,15,2475000
ivan-ramis,28,12,5400000
ivan-ramis,22,6,1350000
ivan-ramis,21,5,1350000
ivan-ramis,19,3,1350000
ivan-ramis,17,1,1350000
jose-campana,23,16,1080000
jose-campana,22,15,1170000
jose-campana,21,14,1800000
jose-campana,20,13,2250000
jose-campana,18,11,2250000
jose-campana,16,9,2250000
kike-garcia,26,16,2700000
kike-garcia,24,14,1080000
kike-garcia,19,9,1080000
kike-garcia,18,8,1080000
kike-garcia,17,7,1080000
marko-dmitrovic,25,17,900000
marko-dmitrovic,24,16,720000
marko-dmitrovic,23,15,270000
marko-dmitrovic,21,13,270000
marko-dmitrovic,18,10,270000
marko-dmitrovic,17,9,270000
marko-dmitrovic,15,7,270000
mikel-gorrono,18,19,270000
mikel-gorrono,17,18,270000
pablo-de-blasis,32,20,1260000
pablo-de-blasis,30,18,2700000
pablo-de-blasis,26,14,900000
pablo-de-blasis,24,12,135000
pablo-de-blasis,23,11,45000
pablo-de-blasis,22,10,45000
pablo-de-blasis,20,8,45000
pape-diop,32,18,900000
pape-diop,29,15,2250000
pape-diop,26,12,2700000
pape-diop,23,9,630000
pape-diop,22,8,90000
pape-diop,21,7,90000
pape-diop,20,6,45000
paulo-oliveira,25,17,3600000
paulo-oliveira,22,14,2700000
paulo-oliveira,20,12,630000
paulo-oliveira,19,11,90000
paulo-oliveira,17,9,90000
paulo-oliveira,15,7,90000
paulo-oliveira,13,5,90000
pedro-bigas,29,19,2700000
pedro-bigas,28,18,1350000
pedro-bigas,25,15,900000
pedro-bigas,22,12,630000
pedro-bigas,21,11,630000
pedro-bigas,20,10,630000
pedro-bigas,19,9,630000
pedro-leon,29,16,4500000
pedro-leon,26,13,2700000
pedro-leon,24,11,5400000
pedro-leon,23,10,7200000
pedro-leon,22,9,5400000
pedro-leon,21,8,3240000
pedro-leon,20,7,3240000
pedro-leon,18,5,3240000
pedro-leon,17,4,3240000
quique-gonzalez,29,19,1350000
quique-gonzalez,28,18,1080000
quique-gonzalez,27,17,900000
quique-gonzalez,25,15,180000
quique-gonzalez,24,14,180000
quique-gonzalez,23,13,180000
quique-gonzalez,22,12,90000
quique-gonzalez,21,11,90000
quique-gonzalez,19,9,90000
rafa-soares,26,21,2160000
rafa-soares,25,20,2700000
rafa-soares,23,18,1575000
rafa-soares,22,17,1800000
rafa-soares,21,16,877500
rafa-soares,18,13,810000
rafa-soares,17,12,810000
rafa-soares,15,10,810000
rafa-soares,13,8,810000
roberto-correa,27,19,720000
roberto-correa,25,17,450000
roberto-correa,24,16,180000
roberto-correa,23,15,180000
roberto-correa,21,13,90000
roberto-correa,19,11,180000
sebastian-cristoforo,27,20,1230000
sebastian-cristoforo,26,19,1620000
sebastian-cristoforo,25,18,1620000
sebastian-cristoforo,24,17,2430000
sebastian-cristoforo,23,16,2700000
sebastian-cristoforo,20,13,540000
sebastian-cristoforo,18,11,2700000
sergi-enrich,25,15,900000
sergi-enrich,23,13,450000
sergi-enrich,22,12,630000
sergi-enrich,21,11,360000
sergi-enrich,20,10,270000
sergi-enrich,18,8,360000
takashi-inui,31,19,3900000
takashi-inui,30,18,4500000
takashi-inui,27,15,2250000
takashi-inui,24,12,2030000
takashi-inui,23,11,1350000
takashi-inui,21,9,630000
takashi-inui,20,8,630000
takashi-inui,19,7,630000
yoel-armougom,19,17,630000
yoel-armougom,18,16,630000
adria-pedrosa,21,19,9000000
adria-pedrosa,19,17,9000000
adria-pedrosa,17,15,9000000
adria-pedrosa,16,14,9000000
adrian-embarba,28,20,3600000
adrian-embarba,22,14,450000
adrian-embarba,21,13,450000
adrian-embarba,20,12,450000
adrian-embarba,19,11,450000
ander-iturraspe,31,20,1800000
ander-iturraspe,30,19,2250000
ander-iturraspe,20,9,450000
ander-iturraspe,19,8,450000
ander-iturraspe,18,7,450000
ander-iturraspe,17,6,450000
andres-prieto,27,20,180000
andres-prieto,26,19,270000
andres-prieto,24,17,270000
andres-prieto,21,14,270000
andres-prieto,19,12,270000
david-lopez,27,16,5850000
david-lopez,25,14,4500000
david-lopez,24,13,720000
david-lopez,23,12,720000
david-lopez,22,11,720000
david-lopez,21,10,720000
david-lopez,20,9,720000
david-lopez,19,8,720000
didac-vila,28,17,900000
didac-vila,26,15,1125000
didac-vila,25,14,1800000
didac-vila,24,13,2700000
didac-vila,23,12,3150000
didac-vila,22,11,1710000
didac-vila,21,10,270000
didac-vila,19,8,270000
didac-vila,17,6,270000
diego-lopez,36,17,900000
diego-lopez,35,16,1350000
diego-lopez,33,14,7200000
diego-lopez,32,13,3150000
diego-lopez,31,12,7200000
diego-lopez,26,7,2480000
diego-lopez,24,5,2480000
diego-lopez,22,3,2480000
diego-lopez,21,2,2480000
diego-lopez,20,1,2480000
diego-lopez,19,0,2480000
facundo-ferreyra,29,20,2880000
facundo-ferreyra,28,19,5400000
facundo-ferreyra,27,18,8100000
facundo-ferreyra,24,15,3600000
facundo-ferreyra,23,14,5400000
facundo-ferreyra,22,13,5400000
facundo-ferreyra,21,12,3150000
facundo-ferreyra,20,11,5400000
fernando-calero,24,19,9000000
fernando-calero,22,17,270000
fernando-calero,21,16,270000
fernando-calero,18,13,270000
javi-lopez,34,20,720000
javi-lopez,23,9,720000
javi-lopez,20,6,720000
javi-lopez,19,5,720000
jonathan-calleri,28,21,4500000
jonathan-calleri,27,20,5400000
jonathan-calleri,26,19,8100000
jonathan-calleri,25,18,5400000
jonathan-calleri,24,17,7200000
jonathan-calleri,23,16,7875000
jonathan-calleri,21,14,45000
jonathan-calleri,20,13,6750000
leandro-cabrera,29,20,9000000
leandro-cabrera,27,18,540000
leandro-cabrera,26,17,720000
leandro-cabrera,23,14,900000
leandro-cabrera,22,13,1350000
leandro-cabrera,21,12,720000
